Players,Custom,fideID
"Papaioannou, Ioannis",https://players.chessbase.com/en/player/Papaioannou_%20Ioannis,4201345
"Nyback, Tomi",https://players.chessbase.com/en/player/Nyback_%20Tomi,503142
"Ivanisevic, Ivan",https://players.chessbase.com/en/player/Ivanisevic_%20Ivan,912417
"Solak, Dragan",https://players.chessbase.com/en/player/Solak_%20Dragan,916811
"Berend, Elvira S",https://players.chessbase.com/en/player/Berend_%20Elvira%20S,4000510
"Roberson, Peter T",https://players.chessbase.com/en/player/Roberson_%20Peter%20T,412384
"Swinkels, Robin",https://players.chessbase.com/en/player/Swinkels_%20Robin,1010824
"Zaibi, Amir",https://players.chessbase.com/en/player/Zaibi_%20Amir,5500796
"Kovalyov, Anton",https://players.chessbase.com/en/player/Kovalyov_%20Anton,114987
"Inants, Aghasi",https://players.chessbase.com/en/player/Inants_%20Aghasi,13303295
"Fish, Gennadij",https://players.chessbase.com/en/player/Fish_%20Gennadij,14102803
"Najer, Evgeniy",https://players.chessbase.com/en/player/Najer_%20Evgeniy,4118987
"Greet, Andrew",https://players.chessbase.com/en/player/Greet_%20Andrew,405817
"Batchimeg, Tuvshintugs",https://players.chessbase.com/en/player/Batchimeg_%20Tuvshintugs,4900839
"Zherebukh, Yaroslav",https://players.chessbase.com/en/player/Zherebukh_%20Yaroslav,14116804
"Naroditsky, Daniel",https://players.chessbase.com/en/player/Naroditsky_%20Daniel,2026961
"Izoria, Zviad",https://players.chessbase.com/en/player/Izoria_%20Zviad,13601733
"Kasparov, Garry",https://players.chessbase.com/en/player/Kasparov_%20Garry,4100018
"Tsoi, Dmitry",https://players.chessbase.com/en/player/Tsoi_%20Dmitry,24194697
"Czernek, Tymon",https://players.chessbase.com/en/player/Czernek_%20Tymon,1199510
"Ruhaan, Mahindru",https://players.chessbase.com/en/player/Ruhaan_%20Mahindru,35032933
"Amiri, Amirali",https://players.chessbase.com/en/player/Amiri_%20Amirali,12572373
"Thejkumar, MS.",https://players.chessbase.com/en/player/Thejkumar_%20MS.,5009154
"Abhishek, AR.",https://players.chessbase.com/en/player/Abhishek_%20AR.,35061976
"Panesar, Vedant",https://players.chessbase.com/en/player/Panesar_%20Vedant,35033018
"Om, Kharola",https://players.chessbase.com/en/player/Om_%20Kharola,25075772
"Shardul, Santosh Wakade",https://players.chessbase.com/en/player/Shardul_%20Santosh%20Wakade,25033824
"Pranab, Kumar Patra",https://players.chessbase.com/en/player/Pranab_%20Kumar%20Patra,25031708
"Modi, Yashil",https://players.chessbase.com/en/player/Modi_%20Yashil,14310880
"Dhanush, Bharadwaj",https://players.chessbase.com/en/player/Dhanush_%20Bharadwaj,25058746
"Ngo, Duc Tri",https://players.chessbase.com/en/player/Ngo_%20Duc%20Tri,12405060
"Mochalin, Faddey",https://players.chessbase.com/en/player/Mochalin_%20Faddey,34147290
"Praneeth, Surya K",https://players.chessbase.com/en/player/Praneeth_%20Surya%20K,5091411
"Pastar, Slaven",https://players.chessbase.com/en/player/Pastar_%20Slaven,14402718
"Borisenko, Viacheslav",https://players.chessbase.com/en/player/Borisenko_%20Viacheslav,14115824
"Al Amoudy, Saif",https://players.chessbase.com/en/player/Al%20Amoudy_%20Saif,9308610
"Jasmeher, Singh Kathuria",https://players.chessbase.com/en/player/Jasmeher_%20Singh%20Kathuria,25092120
"Abdulla, Ali",https://players.chessbase.com/en/player/Abdulla_%20Ali,9302336
"Atakishiyev, Elmar",https://players.chessbase.com/en/player/Atakishiyev_%20Elmar,13410547
"Cruz, Jonathan",https://players.chessbase.com/en/player/Cruz_%20Jonathan,3802124
"Rajesh, VAV.",https://players.chessbase.com/en/player/Rajesh_%20VAV.,5029317
"Gokhale, Chandrashekhar",https://players.chessbase.com/en/player/Gokhale_%20Chandrashekhar,5001315
"Saksham, Rautela",https://players.chessbase.com/en/player/Saksham_%20Rautela,35046977
"Luu, Robert",https://players.chessbase.com/en/player/Luu_%20Robert,2311798
"Grzesik, Gracjan",https://players.chessbase.com/en/player/Grzesik_%20Gracjan,1194593
"Issani, Nameer",https://players.chessbase.com/en/player/Issani_%20Nameer,2619130
"Sartorio, William J",https://players.chessbase.com/en/player/Sartorio_%20William%20J,30912164
"Krastev, Alexander",https://players.chessbase.com/en/player/Krastev_%20Alexander,12989983
"Makoveev, Ilya",https://players.chessbase.com/en/player/Makoveev_%20Ilya,34155748
"Zhuravlev, Valery Ivanovich",https://players.chessbase.com/en/player/Zhuravlev_%20Valery%20Ivanovich,11600055
"Alexandria, Nana",https://players.chessbase.com/en/player/Alexandria_%20Nana,13600230
"Rigo, Janos",https://players.chessbase.com/en/player/Rigo_%20Janos,700371
"Janovsky, Sergey",https://players.chessbase.com/en/player/Janovsky_%20Sergey,4102711
"Filipowicz, Andrzej",https://players.chessbase.com/en/player/Filipowicz_%20Andrzej,1100491
"Konikowski, Jerzy",https://players.chessbase.com/en/player/Konikowski_%20Jerzy,4601467
"Miladinovic, Igor",https://players.chessbase.com/en/player/Miladinovic_%20Igor,4203380
"Buecker, Stefan",https://players.chessbase.com/en/player/Buecker_%20Stefan,4601424
"Werbeck, Torsten",https://players.chessbase.com/en/player/Werbeck_%20Torsten,4615727
"Annageldyev, Orazly",https://players.chessbase.com/en/player/Annageldyev_%20Orazly,14000016
"Oblitas Guerrero, Carlomagno",https://players.chessbase.com/en/player/Oblitas%20Guerrero_%20Carlomagno,3800156
"Torre, Eugenio",https://players.chessbase.com/en/player/Torre_%20Eugenio,5200016
"Apicella, Manuel",https://players.chessbase.com/en/player/Apicella_%20Manuel,600164
"Ekstroem, Roland",https://players.chessbase.com/en/player/Ekstroem_%20Roland,1302302
"Ricardi, Pablo",https://players.chessbase.com/en/player/Ricardi_%20Pablo,100242
"Anic, Darko",https://players.chessbase.com/en/player/Anic_%20Darko,602612
"Dorfman, Josif D",https://players.chessbase.com/en/player/Dorfman_%20Josif%20D,604011
"Fontaine, Robert",https://players.chessbase.com/en/player/Fontaine_%20Robert,605590
"Kosten, Anthony C",https://players.chessbase.com/en/player/Kosten_%20Anthony%20C,400114
"Sosonko, Gennadi",https://players.chessbase.com/en/player/Sosonko_%20Gennadi,1000039
"Ernst, Thomas",https://players.chessbase.com/en/player/Ernst_%20Thomas,1700065
"Rychagov, Mikhail",https://players.chessbase.com/en/player/Rychagov_%20Mikhail,4500040
"Sveshnikov, Evgeny",https://players.chessbase.com/en/player/Sveshnikov_%20Evgeny,4100638
"Lev, Ronen",https://players.chessbase.com/en/player/Lev_%20Ronen,2800063
"Adams, Mark",https://players.chessbase.com/en/player/Adams_%20Mark,1800400
"Relange, Eloi",https://players.chessbase.com/en/player/Relange_%20Eloi,600822
"Tkachiev, Vladislav",https://players.chessbase.com/en/player/Tkachiev_%20Vladislav,618438
"Sadler, Matthew D",https://players.chessbase.com/en/player/Sadler_%20Matthew%20D,400173
"Plaskett, H James",https://players.chessbase.com/en/player/Plaskett_%20H%20James,400238
"Degraeve, Jean Marc",https://players.chessbase.com/en/player/Degraeve_%20Jean%20Marc,600270
"Glavina, Pablo",https://players.chessbase.com/en/player/Glavina_%20Pablo,100234
"Minasian, Artashes",https://players.chessbase.com/en/player/Minasian_%20Artashes,13300040
"Ibragimov, Ildar",https://players.chessbase.com/en/player/Ibragimov_%20Ildar,4102878
"Rasmussen, Rogvi W",https://players.chessbase.com/en/player/Rasmussen_%20Rogvi%20W,7200170
"Vidarsson, Jon Gardar",https://players.chessbase.com/en/player/Vidarsson_%20Jon%20Gardar,2300478
"Gunnarsson, Jon Viktor",https://players.chessbase.com/en/player/Gunnarsson_%20Jon%20Viktor,2300931
"Cicak, Slavko",https://players.chessbase.com/en/player/Cicak_%20Slavko,1700588
"Belkhodja, Slim",https://players.chessbase.com/en/player/Belkhodja_%20Slim,600229
"Stromer, Alexander",https://players.chessbase.com/en/player/Stromer_%20Alexander,4607546
"Roos, Louis",https://players.chessbase.com/en/player/Roos_%20Louis,600288
"Eid, Fadi",https://players.chessbase.com/en/player/Eid_%20Fadi,5300118
"Calderin Gonzalez, Roberto",https://players.chessbase.com/en/player/Calderin%20Gonzalez_%20Roberto,5102979
"Borges Matos, Juan R",https://players.chessbase.com/en/player/Borges%20Matos_%20Juan%20R,3500160
"Sunye Neto, Jaime",https://players.chessbase.com/en/player/Sunye%20Neto_%20Jaime,2100037
"Veingold, Aleksandr",https://players.chessbase.com/en/player/Veingold_%20Aleksandr,4500032
"Supatashvili, Khvicha",https://players.chessbase.com/en/player/Supatashvili_%20Khvicha,13600664
"Rossiter, Philip J",https://players.chessbase.com/en/player/Rossiter_%20Philip%20J,400912
"Davies, Paul S",https://players.chessbase.com/en/player/Davies_%20Paul%20S,408506
"O'Rourke, Ray",https://players.chessbase.com/en/player/O'Rourke_%20Ray,2501023
"Shaw, John",https://players.chessbase.com/en/player/Shaw_%20John,2400553
"Ryan, Joseph",https://players.chessbase.com/en/player/Ryan_%20Joseph,2500426
"Werner, Clemens",https://players.chessbase.com/en/player/Werner_%20Clemens,4604636
"Kiss, Pal",https://players.chessbase.com/en/player/Kiss_%20Pal,701475
"Bujupi, Fatmir",https://players.chessbase.com/en/player/Bujupi_%20Fatmir,372390
"Kelecevic, Nedeljko",https://players.chessbase.com/en/player/Kelecevic_%20Nedeljko,14400537
"Lutz, Christopher",https://players.chessbase.com/en/player/Lutz_%20Christopher,4600193
"Eingorn, Vereslav S",https://players.chessbase.com/en/player/Eingorn_%20Vereslav%20S,14100053
"Peric, Slavisa",https://players.chessbase.com/en/player/Peric_%20Slavisa,908126
"Tagnon, Nicole",https://players.chessbase.com/en/player/Tagnon_%20Nicole,601918
"Campanile, Roberto",https://players.chessbase.com/en/player/Campanile_%20Roberto,807141
"Safranska, Anda",https://players.chessbase.com/en/player/Safranska_%20Anda,11600209
"Efimov, Igor",https://players.chessbase.com/en/player/Efimov_%20Igor,806404
"Ewaldt, Michael",https://players.chessbase.com/en/player/Ewaldt_%20Michael,4670850
"Schargorodskij, Maxim",https://players.chessbase.com/en/player/Schargorodskij_%20Maxim,4653297
"Deglmann, Ludwig",https://players.chessbase.com/en/player/Deglmann_%20Ludwig,4622235
"Cladouras, Panagiotis",https://players.chessbase.com/en/player/Cladouras_%20Panagiotis,4600959
"Hoi, Carsten",https://players.chessbase.com/en/player/Hoi_%20Carsten,1400100
"Jirovsky, Petr",https://players.chessbase.com/en/player/Jirovsky_%20Petr,305995
"Rogers, Ian",https://players.chessbase.com/en/player/Rogers_%20Ian,3200019
"Zeller, Frank",https://players.chessbase.com/en/player/Zeller_%20Frank,4613007
"Costa, Fernando JM",https://players.chessbase.com/en/player/Costa_%20Fernando%20JM,1900684
"Dias, Paulo Jorge Guimara",https://players.chessbase.com/en/player/Dias_%20Paulo%20Jorge%20Guimara,1900803
"Mitkov, Nikola",https://players.chessbase.com/en/player/Mitkov_%20Nikola,15000290
"Cruz, Paulo A Pereira",https://players.chessbase.com/en/player/Cruz_%20Paulo%20A%20Pereira,1902130
"Gonzalez Intelangelo, Gerardo",https://players.chessbase.com/en/player/Gonzalez%20Intelangelo_%20Gerardo,2204940
"Perera Gonzalez, Pablo",https://players.chessbase.com/en/player/Perera%20Gonzalez_%20Pablo,2200988
"Hernando Rodrigo, Jose Maria",https://players.chessbase.com/en/player/Hernando%20Rodrigo_%20Jose%20Maria,2205386
"Angel Acosta, Juan Carlos",https://players.chessbase.com/en/player/Angel%20Acosta_%20Juan%20Carlos,2219700
"Brito Garcia, Alfredo",https://players.chessbase.com/en/player/Brito%20Garcia_%20Alfredo,2200520
"Matamoros Franco, Carlos S",https://players.chessbase.com/en/player/Matamoros%20Franco_%20Carlos%20S,3600017
"Eggenberger, Ulrich",https://players.chessbase.com/en/player/Eggenberger_%20Ulrich,1304224
"Buss, Ralph",https://players.chessbase.com/en/player/Buss_%20Ralph,1305697
"Kaenel, Hansjuerg",https://players.chessbase.com/en/player/Kaenel_%20Hansjuerg,1300440
"Herbrechtsmeier, Christof",https://players.chessbase.com/en/player/Herbrechtsmeier_%20Christof,4603737
"Schmid, Martin",https://players.chessbase.com/en/player/Schmid_%20Martin,1302957
"Bjarnason, Oskar",https://players.chessbase.com/en/player/Bjarnason_%20Oskar,2301237
"Peredy, Ferenc",https://players.chessbase.com/en/player/Peredy_%20Ferenc,705985
"Xheladini, Mahmut",https://players.chessbase.com/en/player/Xheladini_%20Mahmut,4627733
"Doettling, Fabian",https://players.chessbase.com/en/player/Doettling_%20Fabian,4627253
"Putka, Verner",https://players.chessbase.com/en/player/Putka_%20Verner,11600659
"Leskiewicz, Maksymilian",https://players.chessbase.com/en/player/Leskiewicz_%20Maksymilian,3202003
"Bellin, Jana",https://players.chessbase.com/en/player/Bellin_%20Jana,402168
"Krakops, Maris",https://players.chessbase.com/en/player/Krakops_%20Maris,11600462
"Conquest, Stuart",https://players.chessbase.com/en/player/Conquest_%20Stuart,400181
"Guyard, Bertrand",https://players.chessbase.com/en/player/Guyard_%20Bertrand,604712
"Szabolcsi, Janos",https://players.chessbase.com/en/player/Szabolcsi_%20Janos,701270
"Magem Badals, Jordi",https://players.chessbase.com/en/player/Magem%20Badals_%20Jordi,2200074
"Murey, Jacob",https://players.chessbase.com/en/player/Murey_%20Jacob,2803585
"Abou el Zein, Eid Mahmoud",https://players.chessbase.com/en/player/Abou%20el%20Zein_%20Eid%20Mahmoud,10600078
"El Arousy, Abdul Hameed",https://players.chessbase.com/en/player/El%20Arousy_%20Abdul%20Hameed,10600086
"Salmensuu, Olli",https://players.chessbase.com/en/player/Salmensuu_%20Olli,501492
"Pisk, Petr",https://players.chessbase.com/en/player/Pisk_%20Petr,304689
"Hassan, Sayed Barakat",https://players.chessbase.com/en/player/Hassan_%20Sayed%20Barakat,10600299
"Berelowitsch, Alexander",https://players.chessbase.com/en/player/Berelowitsch_%20Alexander,14101440
"Gyimesi, Zoltan",https://players.chessbase.com/en/player/Gyimesi_%20Zoltan,702218
"El Taher, Fouad",https://players.chessbase.com/en/player/El%20Taher_%20Fouad,10600043
"Hernando Pertierra, Jose Carlos",https://players.chessbase.com/en/player/Hernando%20Pertierra_%20Jose%20Carlos,2200376
"Trabert, Bettina",https://players.chessbase.com/en/player/Trabert_%20Bettina,4608682
"Lindinger, Markus",https://players.chessbase.com/en/player/Lindinger_%20Markus,4636937
"Voigt, Martin",https://players.chessbase.com/en/player/Voigt_%20Martin,4607228
"Engelbert, Christoph",https://players.chessbase.com/en/player/Engelbert_%20Christoph,4609158
"Breyther, Ruediger",https://players.chessbase.com/en/player/Breyther_%20Ruediger,4601211
"Remmel, Tim",https://players.chessbase.com/en/player/Remmel_%20Tim,1005545
"Solleveld, Maarten",https://players.chessbase.com/en/player/Solleveld_%20Maarten,1005286
"Blees, Albert",https://players.chessbase.com/en/player/Blees_%20Albert,1000217
"Afifi, Assem",https://players.chessbase.com/en/player/Afifi_%20Assem,10600019
"El Ghazali, Youssef M",https://players.chessbase.com/en/player/El%20Ghazali_%20Youssef%20M,10600167
"Goloshchapov, Alexander",https://players.chessbase.com/en/player/Goloshchapov_%20Alexander,14103222
"Elgabry, Mohsen",https://players.chessbase.com/en/player/Elgabry_%20Mohsen,10600531
"Piva, Giorgio",https://players.chessbase.com/en/player/Piva_%20Giorgio,803588
"Bontempi, Piero",https://players.chessbase.com/en/player/Bontempi_%20Piero,809250
"Gorbatov, Alexej",https://players.chessbase.com/en/player/Gorbatov_%20Alexej,4111834
"Foisor, Ovidiu Doru",https://players.chessbase.com/en/player/Foisor_%20Ovidiu%20Doru,1200143
"Bratanov, Zsivko",https://players.chessbase.com/en/player/Bratanov_%20Zsivko,2904268
"Capuano, Eugenio",https://players.chessbase.com/en/player/Capuano_%20Eugenio,804452
"Holzhaeuer, Mathias",https://players.chessbase.com/en/player/Holzhaeuer_%20Mathias,4602293
"Marcelin, Cyril",https://players.chessbase.com/en/player/Marcelin_%20Cyril,607274
"Carlier, Bruno",https://players.chessbase.com/en/player/Carlier_%20Bruno,1000314
"Prakash, GB.",https://players.chessbase.com/en/player/Prakash_%20GB.,5001285
"Ravi, Thandalam Shanmugam",https://players.chessbase.com/en/player/Ravi_%20Thandalam%20Shanmugam,5000238
"Garma, Chito",https://players.chessbase.com/en/player/Garma_%20Chito,5200342
"Gokhale, Jayant Suresh",https://players.chessbase.com/en/player/Gokhale_%20Jayant%20Suresh,5000530
"Vahidov, Tair",https://players.chessbase.com/en/player/Vahidov_%20Tair,14200155
"Davies, Nigel Rodney",https://players.chessbase.com/en/player/Davies_%20Nigel%20Rodney,404420
"Murshed, Niaz",https://players.chessbase.com/en/player/Murshed_%20Niaz,10200010
"Galdunts, Sergey",https://players.chessbase.com/en/player/Galdunts_%20Sergey,13300067
"Mensch, Etienne",https://players.chessbase.com/en/player/Mensch_%20Etienne,604992
"Koch, Jean Rene",https://players.chessbase.com/en/player/Koch_%20Jean%20Rene,600148
"Pira, Davoud",https://players.chessbase.com/en/player/Pira_%20Davoud,600407
"Abdel Razik, Khaled",https://players.chessbase.com/en/player/Abdel%20Razik_%20Khaled,10601104
"Sarwat, Walaa",https://players.chessbase.com/en/player/Sarwat_%20Walaa,10600256
"Radulov, Ivan",https://players.chessbase.com/en/player/Radulov_%20Ivan,2900300
"Fominyh, Alexander",https://players.chessbase.com/en/player/Fominyh_%20Alexander,4100590
"Omearat, Adel",https://players.chessbase.com/en/player/Omearat_%20Adel,7600240
"Sermek, Drazen",https://players.chessbase.com/en/player/Sermek_%20Drazen,14600714
"Buhr, Carl Christian",https://players.chessbase.com/en/player/Buhr_%20Carl%20Christian,4619307
"Levin, Felix",https://players.chessbase.com/en/player/Levin_%20Felix,4650905
"Maahs, Erich",https://players.chessbase.com/en/player/Maahs_%20Erich,4611098
"Jonkman, Harmen",https://players.chessbase.com/en/player/Jonkman_%20Harmen,1002708
"Andres Gonzalez, Alberto",https://players.chessbase.com/en/player/Andres%20Gonzalez_%20Alberto,2212595
"Lopez Martinez, Josep Manuel",https://players.chessbase.com/en/player/Lopez%20Martinez_%20Josep%20Manuel,2212943
"Psakhis, Lev",https://players.chessbase.com/en/player/Psakhis_%20Lev,2800012
"Bottino, Alexiei",https://players.chessbase.com/en/player/Bottino_%20Alexiei,809128
"De Poi, Paolo",https://players.chessbase.com/en/player/De%20Poi_%20Paolo,807737
"Marzano, Carlo",https://players.chessbase.com/en/player/Marzano_%20Carlo,802980
"Ristic, Nenad",https://players.chessbase.com/en/player/Ristic_%20Nenad,901318
"Laketic, Gojko",https://players.chessbase.com/en/player/Laketic_%20Gojko,900583
"Abolianin, Arthur",https://players.chessbase.com/en/player/Abolianin_%20Arthur,202606
"Kolly, Jacques",https://players.chessbase.com/en/player/Kolly_%20Jacques,1302183
"Kovacevic, Aleksandar",https://players.chessbase.com/en/player/Kovacevic_%20Aleksandar,903124
"Friedman, Aviv",https://players.chessbase.com/en/player/Friedman_%20Aviv,2800373
"Womacka, Mathias",https://players.chessbase.com/en/player/Womacka_%20Mathias,4611390
"Karr, Jean Philippe",https://players.chessbase.com/en/player/Karr_%20Jean%20Philippe,612227
"Toulzac, Pierre Yves",https://players.chessbase.com/en/player/Toulzac_%20Pierre%20Yves,604720
"Tayeb, Djimid",https://players.chessbase.com/en/player/Tayeb_%20Djimid,612332
"Vallin, Guillaume",https://players.chessbase.com/en/player/Vallin_%20Guillaume,614823
"Shaaban, Adel",https://players.chessbase.com/en/player/Shaaban_%20Adel,10602216
"Hegazy, Mohamed",https://players.chessbase.com/en/player/Hegazy_%20Mohamed,10600760
"Elmahdy, Atef",https://players.chessbase.com/en/player/Elmahdy_%20Atef,10601090
"Georgiev, Krum",https://players.chessbase.com/en/player/Georgiev_%20Krum,2900092
"Vysochin, Spartak",https://players.chessbase.com/en/player/Vysochin_%20Spartak,14103516
"Sriram, Jha",https://players.chessbase.com/en/player/Sriram_%20Jha,5001668
"Holmsten, Aleksei",https://players.chessbase.com/en/player/Holmsten_%20Aleksei,500933
"Sebag, Marie",https://players.chessbase.com/en/player/Sebag_%20Marie,617822
"Bergez, Luc",https://players.chessbase.com/en/player/Bergez_%20Luc,606600
"Leroy, Didier",https://players.chessbase.com/en/player/Leroy_%20Didier,610950
"Abergel, Thal",https://players.chessbase.com/en/player/Abergel_%20Thal,614890
"Lahlum, Hans Olav",https://players.chessbase.com/en/player/Lahlum_%20Hans%20Olav,1501348
"Wahls, Matthias",https://players.chessbase.com/en/player/Wahls_%20Matthias,4600070
"Handke, Florian",https://players.chessbase.com/en/player/Handke_%20Florian,4634527
"Chevelevitch, Evgueni",https://players.chessbase.com/en/player/Chevelevitch_%20Evgueni,4684257
"Westin, Bertil",https://players.chessbase.com/en/player/Westin_%20Bertil,1703676
"Sarakauskas, Gediminas",https://players.chessbase.com/en/player/Sarakauskas_%20Gediminas,12800724
"Areklett, Ivar",https://players.chessbase.com/en/player/Areklett_%20Ivar,1502492
"Laurent, Bruno",https://players.chessbase.com/en/player/Laurent_%20Bruno,202169
"Salaun, Yann",https://players.chessbase.com/en/player/Salaun_%20Yann,601748
"Dunis, Aurelien",https://players.chessbase.com/en/player/Dunis_%20Aurelien,615536
"Collas, Didier",https://players.chessbase.com/en/player/Collas_%20Didier,602680
"Lemmers, Oscar",https://players.chessbase.com/en/player/Lemmers_%20Oscar,1002759
"Cekro, Ekrem",https://players.chessbase.com/en/player/Cekro_%20Ekrem,201855
"Garrido Dominguez, Jesus",https://players.chessbase.com/en/player/Garrido%20Dominguez_%20Jesus,2254174
"Nicholson, John G",https://players.chessbase.com/en/player/Nicholson_%20John%20G,401730
"Lin, Ta",https://players.chessbase.com/en/player/Lin_%20Ta,8600074
"Xu, Yuanyuan",https://players.chessbase.com/en/player/Xu_%20Yuanyuan,8601089
"Rainfray, Arnaud",https://players.chessbase.com/en/player/Rainfray_%20Arnaud,609773
"Crouan, Stephane",https://players.chessbase.com/en/player/Crouan_%20Stephane,613320
"Brustman, Agnieszka",https://players.chessbase.com/en/player/Brustman_%20Agnieszka,1101315
"Jedynak, Radoslaw",https://players.chessbase.com/en/player/Jedynak_%20Radoslaw,1109243
"Steenbekkers, Franck",https://players.chessbase.com/en/player/Steenbekkers_%20Franck,1004220
"Geller, Jakov",https://players.chessbase.com/en/player/Geller_%20Jakov,4151984
"Rios Parra, Alejandro",https://players.chessbase.com/en/player/Rios%20Parra_%20Alejandro,4400348
"Belezky, Alexander",https://players.chessbase.com/en/player/Belezky_%20Alexander,14105411
"Baches Garcia, Guillermo",https://players.chessbase.com/en/player/Baches%20Garcia_%20Guillermo,2209764
"Barrientos Chavarriaga, Sergio E",https://players.chessbase.com/en/player/Barrientos%20Chavarriaga_%20Sergio%20E,4401824
"Iglesias, Jorge",https://players.chessbase.com/en/player/Iglesias_%20Jorge,106461
"Afek, Yochanan",https://players.chessbase.com/en/player/Afek_%20Yochanan,2800462
"Saravanan, Venkat",https://players.chessbase.com/en/player/Saravanan_%20Venkat,5000580
"Prasad, Devaki V",https://players.chessbase.com/en/player/Prasad_%20Devaki%20V,5000050
"Islam, Khandaker Aminul",https://players.chessbase.com/en/player/Islam_%20Khandaker%20Aminul,10200975
"Abdein, Saiied",https://players.chessbase.com/en/player/Abdein_%20Saiied,10603492
"Girges, Alfons",https://players.chessbase.com/en/player/Girges_%20Alfons,10603131
"Shaaban, Brince",https://players.chessbase.com/en/player/Shaaban_%20Brince,10602828
"Abo Zekry, Mohamed",https://players.chessbase.com/en/player/Abo%20Zekry_%20Mohamed,10603425
"Yasseen, Aly",https://players.chessbase.com/en/player/Yasseen_%20Aly,10600116
"Sadatnajafi, Mohamed",https://players.chessbase.com/en/player/Sadatnajafi_%20Mohamed,12501603
"Poluljahov, Aleksandr",https://players.chessbase.com/en/player/Poluljahov_%20Aleksandr,4112849
"Magerramov, Elmar S",https://players.chessbase.com/en/player/Magerramov_%20Elmar%20S,13400142
"Himdan, Maher",https://players.chessbase.com/en/player/Himdan_%20Maher,10600221
"Nadir, Samir",https://players.chessbase.com/en/player/Nadir_%20Samir,12200085
"Rause, Olita V",https://players.chessbase.com/en/player/Rause_%20Olita%20V,11600250
"Kotsur, Pavel",https://players.chessbase.com/en/player/Kotsur_%20Pavel,13700278
"Shukurova, Meihriban",https://players.chessbase.com/en/player/Shukurova_%20Meihriban,13401360
"Schenk, Andreas",https://players.chessbase.com/en/player/Schenk_%20Andreas,4644891
"Chuchelov, Vladimir",https://players.chessbase.com/en/player/Chuchelov_%20Vladimir,201260
"Taleb, Moussa",https://players.chessbase.com/en/player/Taleb_%20Moussa,9300201
"Derjabin, Ilja",https://players.chessbase.com/en/player/Derjabin_%20Ilja,14104768
"Kulicov, Oleg Anatolie",https://players.chessbase.com/en/player/Kulicov_%20Oleg%20Anatolie,4125240
"Pavlov, Maxim",https://players.chessbase.com/en/player/Pavlov_%20Maxim,14104350
"Kalugin, Sergey V",https://players.chessbase.com/en/player/Kalugin_%20Sergey%20V,4128567
"Schebler, Gerhard",https://players.chessbase.com/en/player/Schebler_%20Gerhard,4603338
"Bakhmatov, Eduard",https://players.chessbase.com/en/player/Bakhmatov_%20Eduard,14103435
"Bijaoui, Manuel",https://players.chessbase.com/en/player/Bijaoui_%20Manuel,626783
"Delorme, Axel",https://players.chessbase.com/en/player/Delorme_%20Axel,632023
"Lund, Silas Esben",https://players.chessbase.com/en/player/Lund_%20Silas%20Esben,1405454
"Nielsen, Max",https://players.chessbase.com/en/player/Nielsen_%20Max,1403770
"Naes, Flovin Tor",https://players.chessbase.com/en/player/Naes_%20Flovin%20Tor,7200250
"Dalberg, Preben",https://players.chessbase.com/en/player/Dalberg_%20Preben,1407384
"Christensen, Svend Ellegaard",https://players.chessbase.com/en/player/Christensen_%20Svend%20Ellegaard,1405616
"Bromann, Thorbjorn",https://players.chessbase.com/en/player/Bromann_%20Thorbjorn,1403893
"Hovmoller, Kristian",https://players.chessbase.com/en/player/Hovmoller_%20Kristian,1406566
"Romero Holmes, Alfonso",https://players.chessbase.com/en/player/Romero%20Holmes_%20Alfonso,2200066
"Roser, Kevin",https://players.chessbase.com/en/player/Roser_%20Kevin,608688
"Iuldachev, Saidali",https://players.chessbase.com/en/player/Iuldachev_%20Saidali,14200104
"Salem, Ghuloom",https://players.chessbase.com/en/player/Salem_%20Ghuloom,9301100
"Loeffler, Stefan",https://players.chessbase.com/en/player/Loeffler_%20Stefan,4603257
"Taddei, Benoit",https://players.chessbase.com/en/player/Taddei_%20Benoit,610151
"Bagheri, Amir",https://players.chessbase.com/en/player/Bagheri_%20Amir,12500283
"Bricard, Emmanuel",https://players.chessbase.com/en/player/Bricard_%20Emmanuel,600245
"Hansen, John Nyholm",https://players.chessbase.com/en/player/Hansen_%20John%20Nyholm,1404156
"Veng, Johny",https://players.chessbase.com/en/player/Veng_%20Johny,1408623
"Antonsen, Mikkel",https://players.chessbase.com/en/player/Antonsen_%20Mikkel,1401378
"Szuhanek, Ranko",https://players.chessbase.com/en/player/Szuhanek_%20Ranko,1202600
"Donchenko, Anatoly G",https://players.chessbase.com/en/player/Donchenko_%20Anatoly%20G,4106091
"Schacht, Holger",https://players.chessbase.com/en/player/Schacht_%20Holger,4603079
"Ramnath, Bhuvanesh R",https://players.chessbase.com/en/player/Ramnath_%20Bhuvanesh%20R,5026598
"Lomineishvili, Maia",https://players.chessbase.com/en/player/Lomineishvili_%20Maia,13600656
"Jaracz, Barbara",https://players.chessbase.com/en/player/Jaracz_%20Barbara,1107453
"Nuri, Kambez",https://players.chessbase.com/en/player/Nuri_%20Kambez,1311433
"Sulava, Nenad",https://players.chessbase.com/en/player/Sulava_%20Nenad,14500205
"Markus, Robert",https://players.chessbase.com/en/player/Markus_%20Robert,921637
"Gehringer, Frank",https://players.chessbase.com/en/player/Gehringer_%20Frank,24606626
